Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (G),Total velocity (ft/s),Total acceleration (G),Position East of launch (ft),Position North of launch (ft),Lateral distance (m),Lateral direction (°),Lateral velocity (ft/s),Lateral acceleration (G),Latitude (°),Longitude (°),Gravitational acceleration (G),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (lb·ft²),Rotational moment of inertia (lb·ft²),CP location (in),CG location (in),Stability margin calibers,Mach number,Reynolds number ,Thrust (N),Drag force (N),Drag coefficient,Axial drag coefficient,Friction drag coefficient,Pressure drag coefficient,Base drag coefficient,Normal force coefficient,Pitch moment coefficient,Yaw moment coefficient,Side force coefficient,Roll moment coefficient,Roll forcing coefficient,Roll damping coefficient,Pitch damping coefficient,Coriolis acceleration (G),Reference length (in),Reference area (in²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (ft/s),Air temperature (°F),Air pressure (mbar),Speed of sound (ft/s),Simulation time step (s),Computation time (s),Air_density(kg/m^3),cross sectional area(m)
64.85,92.921328,-9.3674184,0.01,65.118,0.017,-3085.027,4.176,940.3171440000001,179.922,57.409,0.014,28.61,-80.61,0.998,156.175,-4.212e-07,-0.0004542,-1.924e-06,612.886,130.0,2.105,0.021,37.767,28.454,3.104,0.054,1404000.0,0.0,-0.804,0.696,-0.863,0.301,0.274,0.12,6.447,-0.044,0.0001,0.0,0.0,0.0,0.0,-1.044e-05,0.0002877,3.0,7.069,6.856,-0.186,5.61,58.904,1002.372,1116.656,0.05,0.39,1.22264,0.19558
64.9,92.4528504,-9.3631512,0.007,65.093,0.014,-3087.897,4.184,941.1919200000001,179.922,57.388,0.013,28.61,-80.61,0.998,156.093,-4.212e-07,-0.000897,-2.277e-06,612.886,130.0,2.105,0.021,37.75,28.454,3.099,0.054,1399000.0,0.0,-0.798,0.696,-0.862,0.301,0.274,0.12,6.47,-0.094,0.0001794,0.0,0.0,0.0,0.0,-4.096e-05,0.0002876,3.0,7.069,6.867,-0.186,5.804,58.91,1002.427,1116.662,0.05,0.391,1.22264,0.19558
64.95,91.9849824,-9.3607128,0.004,65.071,0.012,-3090.766,4.192,942.0663912,179.922,57.368,0.012,28.61,-80.61,0.998,156.024,-4.214e-07,-0.002,-4.214e-06,612.886,130.0,2.105,0.021,37.736,28.454,3.094,0.054,1395000.0,0.0,-0.793,0.696,-0.861,0.301,0.274,0.12,6.489,-0.135,-0.0004625,0.0,0.0,0.0,0.0,-0.000134,0.0002875,3.0,7.069,6.89,-0.186,5.984,58.915,1002.482,1116.668,0.05,0.391,1.22264,0.19558
65,91.5168096,-9.3591888,0.001,65.053,0.011,-3093.634,4.2,942.9405576000001,179.922,57.35,0.011,28.61,-80.61,0.998,156.023,-4.205e-07,-0.002,-3.01e-06,612.886,130.0,2.105,0.021,37.736,28.454,3.094,0.054,1394000.0,0.0,-0.791,0.696,-0.861,0.301,0.274,0.12,6.49,-0.136,-0.0002271,0.0,0.0,0.0,0.0,-0.0003121,0.0002874,3.0,7.069,6.927,-0.186,6.051,58.921,1002.536,1116.674,0.05,0.391,1.22264,0.19558
65.05,91.0489416,-9.3591888,-0.001,65.037,0.01,-3096.501,4.208,943.8144192,179.922,57.332,0.01,28.61,-80.61,0.998,156.027,-4.218e-07,-0.003,-1.6e-06,612.886,130.0,2.105,0.021,37.737,28.454,3.094,0.053,1392000.0,0.0,-0.789,0.696,-0.861,0.301,0.274,0.12,6.488,-0.133,0.0002413,0.0,0.0,0.0,0.0,-0.0005645,0.0002873,3.0,7.069,6.979,-0.186,6.13,58.926,1002.591,1116.68,0.05,0.391,1.22264,0.19558
65.1,90.58107360000001,-9.360408000000001,-0.003,65.025,0.01,-3099.367,4.216,944.687976,179.922,57.316,0.01,28.61,-80.61,0.998,156.143,-4.196e-07,-0.004,-3.146e-06,612.886,130.0,2.105,0.021,37.761,28.454,3.102,0.054,1394000.0,0.0,-0.792,0.696,-0.863,0.301,0.274,0.12,6.456,-0.063,-0.0002877,0.0,0.0,0.0,0.0,-0.0007898,0.0002873,3.0,7.069,7.045,-0.186,6.006,58.932,1002.646,1116.686,0.05,0.392,1.22264,0.19558
65.15,90.1129008,-9.3631512,-0.008,65.016,0.011,-3102.233,4.225,945.5615328,179.922,57.301,0.008,28.61,-80.61,0.998,156.078,-4.232e-07,-0.004,-7.428e-07,612.886,130.0,2.105,0.021,37.747,28.454,3.098,0.053,1389000.0,0.0,-0.786,0.696,-0.862,0.301,0.274,0.12,6.474,-0.102,0.0004171,0.0,0.0,0.0,0.0,-0.001,0.0002872,3.0,7.069,7.12,-0.186,6.261,58.937,1002.701,1116.692,0.05,0.392,1.22264,0.19558
65.2,89.64472800000001,-9.368028,-0.012,65.013,0.013,-3105.097,4.233,946.43448,179.922,57.289,0.007,28.61,-80.61,0.998,156.091,-4.207e-07,-0.005,-3.973e-06,612.886,130.0,2.105,0.021,37.75,28.454,3.099,0.053,1387000.0,0.0,-0.783,0.696,-0.862,0.301,0.274,0.12,6.47,-0.094,-0.0001968,0.0,0.0,0.0,0.0,-0.001,0.0002872,3.0,7.069,7.205,-0.186,6.369,58.943,1002.755,1116.699,0.05,0.392,1.22264,0.19558
65.25,89.1759456,-9.373819200000002,-0.013,65.013,0.014,-3107.962,4.241,947.3077320000001,179.922,57.279,0.006,28.61,-80.61,0.998,156.274,-4.202e-07,-0.005,-5.518e-06,612.886,130.0,2.105,0.021,37.788,28.454,3.111,0.053,1391000.0,0.0,-0.79,0.696,-0.864,0.301,0.274,0.12,6.419,0.016,-0.0004355,0.0,0.0,0.0,0.0,-0.001,0.0002872,3.0,7.069,7.299,-0.185,6.144,58.949,1002.81,1116.705,0.05,0.392,1.22264,0.19558
65.3,88.7071632,-9.3808296,-0.015,65.015,0.016,-3110.825,4.249,948.1803744,179.922,57.269,0.006,28.61,-80.61,0.998,156.382,-4.209e-07,-0.005,-3.978e-06,612.886,130.0,2.105,0.021,37.81,28.454,3.119,0.053,1393000.0,0.0,-0.793,0.696,-0.866,0.301,0.274,0.12,6.389,0.081,-0.0002398,0.0,0.0,0.0,0.0,-0.001,0.0002872,3.0,7.069,7.392,-0.185,6.068,58.954,1002.865,1116.711,0.05,0.392,1.22264,0.19558
65.35,88.238076,-9.389364,-0.021,65.022,0.021,-3113.689,4.257,949.0530168,179.922,57.262,0.003,28.61,-80.61,0.998,156.213,-4.207e-07,-0.005,-2.471e-06,612.886,130.0,2.105,0.021,37.775,28.454,3.107,0.053,1384000.0,0.0,-0.781,0.696,-0.864,0.301,0.274,0.12,6.436,-0.02,9.147e-05,0.0,0.0,0.0,0.0,-0.001,0.0002872,3.0,7.069,7.48,-0.185,6.531,58.96,1002.92,1116.717,0.05,0.393,1.22264,0.19558
65.4,87.76837920000001,-9.3994224,-0.02,65.033,0.02,-3116.552,4.265,949.9256592,179.922,57.257,0.003,28.61,-80.61,0.998,156.442,-4.214e-07,-0.004,-4.935e-06,612.886,130.0,2.105,0.021,37.823,28.454,3.123,0.053,1391000.0,0.0,-0.792,0.696,-0.866,0.301,0.274,0.12,6.372,0.116,-0.0003487,0.0,0.0,0.0,0.0,-0.001,0.0002872,3.0,7.069,7.565,-0.185,6.18,58.965,1002.975,1116.723,0.05,0.393,1.22264,0.19558
65.45,87.2980728,-9.4103952,-0.025,65.048,0.025,-3119.414,4.273,950.7983016000001,179.922,57.254,0.000159,28.61,-80.61,0.998,156.214,-4.21e-07,-0.004,-5.844e-06,612.886,130.0,2.105,0.021,37.775,28.454,3.107,0.053,1381000.0,0.0,-0.778,0.696,-0.864,0.301,0.274,0.12,6.436,-0.02,-0.0002866,0.0,0.0,0.0,0.0,-0.0009235,0.0002873,3.0,7.069,7.641,-0.185,6.732,58.971,1003.03,1116.729,0.05,0.393,1.22264,0.19558
65.5,86.8271568,-9.4241112,-0.031,65.072,0.031,-3122.277,4.282,951.6709440000001,179.921,57.257,0.003,28.61,-80.61,0.998,155.926,-4.178e-07,-0.005,-8.038e-06,612.886,130.0,2.105,0.021,37.716,28.454,3.087,0.053,1368000.0,0.0,-0.761,0.696,-0.86,0.301,0.274,0.12,6.517,-0.192,0.0003778,0.0,0.0,0.0,0.0,-0.001,0.0002874,3.0,7.069,7.721,-0.185,7.383,58.976,1003.085,1116.735,0.05,0.393,1.22264,0.19558
65.55,86.3556312,-9.4387416,-0.029,65.099,0.029,-3125.14,4.29,952.5435864000001,179.921,57.262,0.003,28.61,-80.61,0.998,156.213,-4.164e-07,-0.005,-9.284e-06,612.886,130.0,2.105,0.021,37.775,28.454,3.107,0.053,1378000.0,0.0,-0.775,0.696,-0.864,0.301,0.274,0.12,6.436,-0.02,0.0001381,0.0,0.0,0.0,0.0,-0.002,0.0002875,3.0,7.069,7.816,-0.185,6.928,58.982,1003.141,1116.741,0.05,0.394,1.22264,0.19558
65.6,85.88319120000001,-9.4536768,-0.032,65.128,0.033,-3128.003,4.298,953.4162288,179.921,57.268,0.005,28.61,-80.61,0.998,156.149,-4.218e-07,-0.006,-4.356e-06,612.886,130.0,2.105,0.021,37.762,28.454,3.103,0.053,1374000.0,0.0,-0.769,0.696,-0.863,0.301,0.274,0.12,6.454,-0.058,-0.0003114,0.0,0.0,0.0,0.0,-0.002,0.0002876,3.0,7.069,7.917,-0.185,7.181,58.987,1003.196,1116.748,0.05,0.394,1.22264,0.19558
65.65,85.4101416,-9.4707456,-0.038,65.164,0.038,-3130.867,4.306,954.289176,179.921,57.279,0.008,28.61,-80.61,0.998,155.924,-4.175e-07,-0.007,-5.53e-06,612.886,130.0,2.105,0.021,37.715,28.454,3.087,0.052,1363000.0,0.0,-0.756,0.696,-0.86,0.301,0.274,0.12,6.518,-0.193,-0.0004646,0.0,0.0,0.0,0.0,-0.002,0.0002877,3.0,7.069,8.026,-0.185,7.751,58.993,1003.251,1116.754,0.05,0.394,1.22264,0.19558
65.7,84.9361776,-9.4893384,-0.038,65.205,0.039,-3133.731,4.314,955.1621232,179.921,57.293,0.009,28.61,-80.61,0.998,156.111,-4.204e-07,-0.007,-3.507e-06,612.886,130.0,2.105,0.021,37.754,28.454,3.1,0.053,1369000.0,0.0,-0.763,0.696,-0.862,0.301,0.274,0.12,6.465,-0.08,0.0002303,0.0,0.0,0.0,0.0,-0.003,0.0002879,3.0,7.069,8.151,-0.185,7.544,58.999,1003.307,1116.76,0.05,0.395,1.22264,0.19558
65.75,84.4612992,-9.508236,-0.04,65.249,0.041,-3136.596,4.322,956.0353752000001,179.921,57.309,0.01,28.61,-80.61,0.998,156.241,-4.204e-07,-0.008,-3.849e-06,612.886,130.0,2.105,0.021,37.781,28.454,3.109,0.053,1371000.0,0.0,-0.767,0.696,-0.864,0.301,0.274,0.12,6.428,-0.002,0.000292,0.0,0.0,0.0,0.0,-0.003,0.0002881,3.0,7.069,8.286,-0.185,7.471,59.004,1003.362,1116.766,0.05,0.395,1.22264,0.19558
65.8,83.9852016,-9.5274384,-0.037,65.293,0.038,-3139.462,4.33,956.908932,179.921,57.325,0.009,28.61,-80.61,0.998,156.674,-4.248e-07,-0.007,-2.446e-06,612.886,130.0,2.105,0.021,37.871,28.454,3.139,0.053,1386000.0,0.0,-0.788,0.696,-0.869,0.301,0.274,0.12,6.307,0.255,0.000132,0.0,0.0,0.0,0.0,-0.002,0.0002882,3.0,7.069,8.417,-0.185,6.794,59.01,1003.418,1116.772,0.05,0.395,1.22264,0.19558
65.85,83.5084944,-9.546336,-0.04,65.337,0.041,-3142.329,4.338,957.7827936,179.921,57.342,0.011,28.61,-80.61,0.998,156.653,-4.227e-07,-0.005,-3.524e-06,612.886,130.0,2.105,0.021,37.866,28.454,3.137,0.053,1383000.0,0.0,-0.785,0.696,-0.869,0.301,0.274,0.12,6.313,0.242,-0.0004484,0.0,0.0,0.0,0.0,-0.001,0.0002884,3.0,7.069,8.525,-0.184,6.969,59.015,1003.474,1116.778,0.05,0.395,1.22264,0.19558
65.9,83.03056800000002,-9.566148,-0.042,65.387,0.044,-3145.196,4.346,958.6566552,179.921,57.362,0.014,28.61,-80.61,0.998,156.5,-4.223e-07,-0.004,-1.523e-06,612.886,130.0,2.105,0.021,37.835,28.454,3.127,0.053,1377000.0,0.0,-0.777,0.696,-0.867,0.301,0.274,0.12,6.356,0.15,-0.0003745,0.0,0.0,0.0,0.0,-0.0008516,0.0002886,3.0,7.069,8.607,-0.184,7.344,59.021,1003.53,1116.785,0.05,0.396,1.22264,0.19558
65.95,82.5517272,-9.586874400000001,-0.042,65.44,0.045,-3148.065,4.354,959.5311264000001,179.921,57.385,0.015,28.61,-80.61,0.998,156.452,-4.221e-07,-0.003,-4.129e-07,612.886,130.0,2.105,0.021,37.825,28.454,3.124,0.053,1376000.0,0.0,-0.775,0.696,-0.866,0.301,0.274,0.12,6.369,0.121,4.009e-05,0.0,0.0,0.0,0.0,-0.0005329,0.0002888,3.0,7.069,8.672,-0.184,7.477,59.027,1003.586,1116.791,0.05,0.396,1.22264,0.19558
66,82.071972,-9.607296,-0.041,65.495,0.045,-3150.935,4.362,960.4059024000001,179.921,57.411,0.017,28.61,-80.61,0.998,156.368,-4.212e-07,-0.003,-2.72e-06,612.886,130.0,2.105,0.021,37.807,28.454,3.118,0.053,1374000.0,0.0,-0.772,0.696,-0.865,0.301,0.274,0.12,6.393,0.071,0.0002007,0.0,0.0,0.0,0.0,-0.0003552,0.000289,3.0,7.069,8.723,-0.184,7.659,59.032,1003.642,1116.797,0.05,0.396,1.22264,0.19558
66.05,81.5913024,-9.6261936,-0.036,65.548,0.039,-3153.806,4.37,961.2809832000002,179.921,57.437,0.015,28.61,-80.61,0.998,156.674,-4.21e-07,-0.002,-3.314e-06,612.886,130.0,2.105,0.021,37.871,28.454,3.139,0.053,1387000.0,0.0,-0.789,0.696,-0.869,0.301,0.274,0.12,6.308,0.253,-0.0003239,0.0,0.0,0.0,0.0,-0.0001296,0.0002893,3.0,7.069,8.762,-0.184,7.065,59.038,1003.698,1116.803,0.05,0.396,1.22264,0.19558
66.1,81.10941360000001,-9.6441768,-0.037,65.599,0.041,-3156.678,4.378,962.1563688000001,179.921,57.464,0.018,28.61,-80.61,0.998,156.384,-4.206e-07,-0.0005554,-4.571e-06,612.886,130.0,2.105,0.021,37.811,28.454,3.119,0.053,1378000.0,0.0,-0.776,0.696,-0.866,0.301,0.274,0.12,6.388,0.08,-0.0002041,0.0,0.0,0.0,0.0,-1.623e-05,0.0002895,3.0,7.069,8.78,-0.184,7.601,59.044,1003.755,1116.81,0.05,0.397,1.22264,0.19558
66.15,80.62661040000002,-9.6609408,-0.031,65.65,0.035,-3159.552,4.386,963.032364,179.92,57.491,0.016,28.61,-80.61,0.998,156.58,-4.211e-07,0.0003182,-3.341e-06,612.886,130.0,2.105,0.021,37.851,28.454,3.132,0.053,1388000.0,0.0,-0.789,0.696,-0.868,0.301,0.274,0.12,6.334,0.197,0.0004664,0.0,0.0,0.0,0.0,5.251e-06,0.0002897,3.0,7.069,8.783,-0.184,7.162,59.049,1003.811,1116.816,0.05,0.397,1.22264,0.19558
66.2,80.1435024,-9.674656800000001,-0.025,65.694,0.029,-3162.428,4.394,963.9089688,179.92,57.517,0.015,28.61,-80.61,0.998,156.766,-4.215e-07,0.002,-9.227e-07,612.886,130.0,2.105,0.021,37.89,28.454,3.145,0.054,1398000.0,0.0,-0.802,0.696,-0.87,0.301,0.274,0.12,6.282,0.307,-0.0004765,0.0,0.0,0.0,0.0,0.0001858,0.0002899,3.0,7.069,8.764,-0.184,6.715,59.055,1003.868,1116.822,0.05,0.397,1.22264,0.19558
66.25,79.65948000000002,-9.686239200000001,-0.022,65.733,0.027,-3165.304,4.402,964.7855736,179.92,57.541,0.015,28.61,-80.61,0.998,156.614,-4.232e-07,0.004,-3.575e-06,612.886,130.0,2.105,0.021,37.858,28.454,3.135,0.054,1395000.0,0.0,-0.798,0.696,-0.868,0.301,0.274,0.12,6.324,0.217,0.0001865,0.0,0.0,0.0,0.0,0.0006476,0.00029,3.0,7.069,8.714,-0.184,6.883,59.061,1003.924,1116.829,0.05,0.397,1.22264,0.19558
66.3,79.174848,-9.6953832,-0.015,65.768,0.021,-3168.182,4.41,965.662788,179.92,57.564,0.014,28.61,-80.61,0.998,156.649,-4.201e-07,0.005,-3.537e-06,612.886,130.0,2.105,0.021,37.865,28.454,3.137,0.054,1401000.0,0.0,-0.805,0.696,-0.868,0.301,0.274,0.12,6.315,0.237,0.000431,0.0,0.0,0.0,0.0,0.001,0.0002902,3.0,7.069,8.637,-0.184,6.635,59.066,1003.981,1116.835,0.05,0.398,1.22264,0.19558
66.35,78.6899112,-9.7023936,-0.013,65.799,0.019,-3171.06,4.419,966.5400024,179.92,57.587,0.015,28.61,-80.61,0.998,156.32,-4.194e-07,0.006,-2.359e-06,612.886,130.0,2.105,0.021,37.797,28.454,3.114,0.053,1393000.0,0.0,-0.793,0.696,-0.865,0.301,0.274,0.12,6.406,0.04,0.0003466,0.0,0.0,0.0,0.0,0.002,0.0002903,3.0,7.069,8.537,-0.184,7.077,59.072,1004.038,1116.841,0.05,0.398,1.22264,0.19558
66.4,78.2046696,-9.7075752,-0.009,65.827,0.017,-3173.94,4.427,967.4178264000001,179.92,57.61,0.014,28.61,-80.61,0.998,156.097,-4.197e-07,0.006,-6.902e-07,612.886,130.0,2.105,0.021,37.751,28.454,3.099,0.053,1389000.0,0.0,-0.786,0.696,-0.862,0.301,0.274,0.12,6.469,-0.093,-0.0002037,0.0,0.0,0.0,0.0,0.002,0.0002904,3.0,7.069,8.432,-0.184,7.3,59.078,1004.095,1116.848,0.05,0.398,1.22264,0.19558
66.45,77.71912320000001,-9.7103184,-0.003,65.851,0.013,-3176.821,4.435,968.2959552000001,179.92,57.632,0.013,28.61,-80.61,0.998,156.081,-4.231e-07,0.005,-3.022e-06,612.886,130.0,2.105,0.021,37.748,28.454,3.098,0.053,1393000.0,0.0,-0.79,0.696,-0.862,0.301,0.274,0.12,6.473,-0.102,-5.732e-05,0.0,0.0,0.0,0.0,0.001,0.0002905,3.0,7.069,8.335,-0.184,7.149,59.084,1004.152,1116.854,0.05,0.398,1.22264,0.19558
66.5,77.2335768,-9.710928000000001,-0.0006714,65.87,0.013,-3179.703,4.443,969.1743888000001,179.92,57.653,0.013,28.61,-80.61,0.998,155.875,-4.213e-07,0.004,-2.14e-06,612.886,130.0,2.105,0.021,37.705,28.454,3.084,0.053,1388000.0,0.0,-0.783,0.696,-0.86,0.301,0.274,0.12,6.532,-0.226,0.0004595,0.0,0.0,0.0,0.0,0.0008518,0.0002906,3.0,7.069,8.251,-0.184,7.406,59.089,1004.208,1116.86,0.05,0.399,1.22264,0.19558
66.55,76.7480304,-9.7103184,0.003,65.886,0.012,-3182.586,4.451,970.053432,179.92,57.672,0.012,28.61,-80.61,0.998,155.938,-4.192e-07,0.003,-2.034e-08,612.886,130.0,2.105,0.021,37.718,28.454,3.088,0.053,1393000.0,0.0,-0.789,0.696,-0.86,0.301,0.274,0.12,6.514,-0.187,0.0004925,0.0,0.0,0.0,0.0,0.0003936,0.0002907,3.0,7.069,8.19,-0.184,7.186,59.095,1004.265,1116.866,0.05,0.399,1.22264,0.19558
66.6,76.262484,-9.7084896,0.004,65.9,0.012,-3185.471,4.459,970.9324752000001,179.92,57.691,0.012,28.61,-80.61,0.999,155.825,-4.206e-07,0.001,-1.943e-06,612.886,130.0,2.105,0.021,37.695,28.454,3.08,0.053,1390000.0,0.0,-0.784,0.696,-0.859,0.301,0.274,0.12,6.546,-0.254,-0.0003113,0.0,0.0,0.0,0.0,9.71e-05,0.0002908,3.0,7.069,8.153,-0.184,7.361,59.101,1004.322,1116.873,0.05,0.399,1.22264,0.19558
66.65,75.7772424,-9.706051200000001,0.005,65.912,0.012,-3188.356,4.467,971.8118232,179.92,57.709,0.011,28.61,-80.61,0.999,155.927,-4.214e-07,-3.311e-05,-4.125e-06,612.886,130.0,2.105,0.021,37.716,28.454,3.087,0.053,1394000.0,0.0,-0.79,0.696,-0.86,0.301,0.274,0.12,6.517,-0.193,-0.0001428,0.0,0.0,0.0,0.0,-5.636e-08,0.0002908,3.0,7.069,8.141,-0.184,7.168,59.107,1004.379,1116.879,0.05,0.399,1.22264,0.19558
66.7,75.2920008,-9.7039176,0.003,65.924,0.012,-3191.241,4.475,972.691476,179.92,57.727,0.012,28.61,-80.61,0.999,155.851,-4.213e-07,-0.001,-2.132e-06,612.886,130.0,2.105,0.021,37.7,28.454,3.082,0.053,1390000.0,0.0,-0.784,0.696,-0.859,0.301,0.274,0.12,6.538,-0.239,8.159e-05,0.0,0.0,0.0,0.0,-0.0001009,0.0002909,3.0,7.069,8.154,-0.184,7.372,59.112,1004.436,1116.885,0.05,0.399,1.22264,0.19558
66.75,74.8067592,-9.7023936,0.003,65.937,0.011,-3194.128,4.483,973.5711288,179.92,57.745,0.011,28.61,-80.61,0.999,156.029,-4.202e-07,-0.003,-1.4e-06,612.886,130.0,2.105,0.021,37.737,28.454,3.094,0.054,1396000.0,0.0,-0.792,0.696,-0.862,0.301,0.274,0.12,6.488,-0.131,0.0003473,0.0,0.0,0.0,0.0,-0.0003357,0.0002909,3.0,7.069,8.191,-0.184,7.119,59.118,1004.493,1116.892,0.05,0.4,1.22264,0.19558
66.8,74.3218224,-9.701174400000001,0.002,65.95,0.011,-3197.016,4.491,974.4513912,179.92,57.762,0.011,28.61,-80.61,0.999,156.18,-4.219e-07,-0.003,-1.645e-06,612.886,130.0,2.105,0.021,37.768,28.454,3.105,0.054,1399000.0,0.0,-0.798,0.696,-0.863,0.301,0.274,0.12,6.446,-0.042,1.943e-06,0.0,0.0,0.0,0.0,-0.0004929,0.000291,3.0,7.069,8.243,-0.184,6.95,59.124,1004.549,1116.898,0.05,0.4,1.22264,0.19558
66.85,73.83658080000001,-9.70026,0.001,65.964,0.01,-3199.904,4.499,975.3319584000001,179.919,57.779,0.01,28.61,-80.61,0.999,156.371,-4.202e-07,-0.003,-1.359e-06,612.886,130.0,2.105,0.021,37.808,28.454,3.118,0.054,1405000.0,0.0,-0.806,0.696,-0.865,0.301,0.274,0.12,6.392,0.073,-0.0003852,0.0,0.0,0.0,0.0,-0.0004572,0.0002911,3.0,7.069,8.299,-0.184,6.703,59.129,1004.606,1116.904,0.05,0.4,1.22264,0.19558
66.9,73.35164400000001,-9.699650400000001,0.000899,65.977,0.01,-3202.794,4.507,976.2125256,179.919,57.795,0.01,28.61,-80.61,0.999,156.539,-4.219e-07,-0.002,-8.971e-07,612.886,130.0,2.105,0.021,37.843,28.454,3.13,0.054,1409000.0,0.0,-0.813,0.696,-0.867,0.301,0.274,0.12,6.345,0.173,5.126e-05,0.0,0.0,0.0,0.0,-0.000247,0.0002911,3.0,7.069,8.347,-0.184,6.482,59.135,1004.663,1116.911,0.05,0.4,1.22264,0.19558
66.95,72.86670720000001,-9.699345600000001,0.001,65.989,0.009,-3205.684,4.515,977.0933976,179.919,57.81,0.009,28.61,-80.61,0.999,156.692,-4.206e-07,-0.0007988,-4.178e-06,612.886,130.0,2.105,0.021,37.874,28.454,3.14,0.054,1414000.0,0.0,-0.821,0.696,-0.869,0.301,0.274,0.12,6.303,0.264,-0.0001703,0.0,0.0,0.0,0.0,-3.19e-05,0.0002912,3.0,7.069,8.375,-0.184,6.25,59.141,1004.72,1116.917,0.05,0.401,1.22264,0.19558
67,72.38177040000001,-9.698126400000001,0.004,65.999,0.009,-3208.575,4.523,977.9745744,179.919,57.823,0.008,28.61,-80.61,0.999,156.871,-4.213e-07,0.001,-1.865e-06,612.886,130.0,2.105,0.021,37.911,28.454,3.153,0.055,1422000.0,0.0,-0.831,0.696,-0.871,0.301,0.274,0.12,6.253,0.37,7.574e-05,0.0,0.0,0.0,0.0,7.994e-05,0.0002912,3.0,7.069,8.371,-0.184,5.899,59.147,1004.776,1116.923,0.05,0.401,1.22264,0.19558
67.05,71.89683360000001,-9.6959928,0.005,66.006,0.009,-3211.466,4.531,978.8557512000001,179.919,57.835,0.007,28.61,-80.61,0.999,156.825,-4.235e-07,0.004,-5.338e-06,612.886,130.0,2.105,0.021,37.902,28.454,3.149,0.055,1421000.0,0.0,-0.83,0.696,-0.87,0.301,0.274,0.12,6.266,0.342,-0.000358,0.0,0.0,0.0,0.0,0.0006424,0.0002913,3.0,7.069,8.327,-0.184,5.93,59.152,1004.833,1116.93,0.05,0.401,1.22264,0.19558
67.1,71.4122016,-9.69264,0.008,66.011,0.01,-3214.358,4.539,979.7372328,179.919,57.846,0.006,28.61,-80.61,0.999,156.746,-4.182e-07,0.006,-1.628e-06,612.886,130.0,2.105,0.021,37.886,28.454,3.144,0.054,1421000.0,0.0,-0.829,0.696,-0.87,0.301,0.274,0.12,6.288,0.294,0.0002082,0.0,0.0,0.0,0.0,0.002,0.0002913,3.0,7.069,8.243,-0.184,5.947,59.158,1004.89,1116.936,0.05,0.402,1.22264,0.19558
67.15,70.9275696,-9.687763200000001,0.012,66.012,0.013,-3217.251,4.547,980.6190192,179.919,57.856,0.006,28.61,-80.61,0.999,156.575,-4.196e-07,0.007,-1.447e-06,612.886,130.0,2.105,0.021,37.85,28.454,3.132,0.054,1418000.0,0.0,-0.824,0.696,-0.868,0.301,0.274,0.12,6.335,0.192,0.000429,0.0,0.0,0.0,0.0,0.003,0.0002913,3.0,7.069,8.125,-0.184,6.093,59.164,1004.947,1116.942,0.05,0.407,1.22264,0.19558
67.2,70.44354720000001,-9.680448,0.018,66.006,0.019,-3220.144,4.555,981.5008056,179.919,57.863,0.003,28.61,-80.61,0.999,156.564,-4.219e-07,0.009,-5.968e-06,612.886,130.0,2.105,0.021,37.848,28.454,3.131,0.055,1422000.0,0.0,-0.829,0.696,-0.868,0.301,0.274,0.12,6.338,0.184,0.0004455,0.0,0.0,0.0,0.0,0.004,0.0002913,3.0,7.069,7.983,-0.183,5.87,59.169,1005.003,1116.949,0.05,0.408,1.22264,0.19558
67.25,69.9598296,-9.6691704,0.028,65.99,0.028,-3223.037,4.563,982.382592,179.919,57.865,0.000843,28.61,-80.61,0.999,156.704,-4.14e-07,0.01,-2.248e-06,612.886,130.0,2.105,0.021,37.877,28.454,3.141,0.055,1433000.0,0.0,-0.843,0.696,-0.869,0.301,0.274,0.12,6.299,0.266,0.0003272,0.0,0.0,0.0,0.0,0.005,0.0002912,3.0,7.069,7.817,-0.183,5.302,59.175,1005.06,1116.955,0.05,0.408,1.22264,0.19558
67.3,69.4767216,-9.6539304,0.034,65.963,0.035,-3225.93,4.571,983.2643784,179.919,57.862,0.003,28.61,-80.61,0.999,156.594,-4.197e-07,0.012,-4.201e-06,612.886,130.0,2.105,0.021,37.854,28.454,3.133,0.055,1435000.0,0.0,-0.843,0.696,-0.868,0.301,0.274,0.12,6.33,0.199,0.0002605,0.0,0.0,0.0,0.0,0.006,0.0002911,3.0,7.069,7.623,-0.183,5.21,59.181,1005.117,1116.961,0.05,0.408,1.22264,0.19558
67.35,68.99422320000001,-9.635032800000001,0.042,65.926,0.043,-3228.823,4.579,984.1461648000001,179.919,57.853,0.007,28.61,-80.61,0.999,156.517,-4.195e-07,0.013,-3.962e-06,612.886,130.0,2.105,0.021,37.838,28.454,3.128,0.055,1438000.0,0.0,-0.846,0.696,-0.867,0.301,0.274,0.12,6.351,0.152,-0.00045,0.0,0.0,0.0,0.0,0.008,0.000291,3.0,7.069,7.404,-0.183,5.008,59.186,1005.173,1116.967,0.05,0.408,1.22264,0.19558
